timestamp,passengers_requests,passengers_departures,passengers_arrivals,passengers_served_by_drivers,avg_ride_waiting,avg_ride_duration,avg_ride_route_length,num_rides_in_progress,num_drivers_cars,avg_drivers_shift_duration,avg_drivers_total_route_length,avg_drivers_total_times,avg_drivers_occupied_distance,avg_drivers_occupied_time,num_traffic_vehicles,avg_traffic_duration,avg_traffic_route_length,avg_queuing_time,avg_queuing_length,avg_speed,avg_relative_speed
729,4,3,1,0,305.0,385.0,2510.73,909,627,0.0,0.0,0.0,0.0,0.0,225,0.0,0.0,12.653333333333334,6.358533333333333,10.83,0.78
730,3,4,0,0,0.0,0.0,0.0,914,627,0.0,0.0,0.0,0.0,0.0,225,666.0,12019.8,12.072727272727272,6.6175151515151525,10.78,0.78
731,2,4,0,0,0.0,0.0,0.0,920,627,0.0,0.0,0.0,0.0,0.0,224,693.5,5895.375,11.403225806451612,5.8485483870967725,10.61,0.77
732,2,5,1,0,229.0,368.0,2302.6,924,627,0.0,0.0,0.0,0.0,0.0,222,678.0,7392.75,10.435779816513762,5.217385321100916,10.41,0.76
733,1,0,0,0,0.0,0.0,0.0,930,627,0.0,0.0,0.0,0.0,0.0,221,587.0,4087.42,10.722943722943723,5.7922077922077895,10.2,0.75
734,1,0,1,0,194.0,377.0,2105.53,930,627,0.0,0.0,0.0,0.0,0.0,220,0.0,0.0,9.743682310469314,5.50480144404332,10.03,0.74
735,5,1,0,0,0.0,0.0,0.0,934,627,0.0,0.0,0.0,0.0,0.0,220,0.0,0.0,10.003436426116838,6.310927835051544,9.87,0.74
736,1,4,0,0,0.0,0.0,0.0,936,627,0.0,0.0,0.0,0.0,0.0,220,0.0,0.0,10.275974025974026,6.18275974025974,9.74,0.73
737,1,2,0,0,0.0,0.0,0.0,941,627,0.0,0.0,0.0,0.0,0.0,220,717.0,5935.64,10.849529780564263,6.48526645768025,9.63,0.72
738,3,1,0,0,0.0,0.0,0.0,944,627,0.0,0.0,0.0,0.0,0.0,219,0.0,0.0,11.198813056379821,6.55,9.5,0.72
739,5,1,0,0,0.0,0.0,0.0,948,627,0.0,0.0,0.0,0.0,0.0,219,0.0,0.0,11.598870056497175,6.9415536723163855,9.36,0.71
740,3,1,2,0,314.5,276.5,1844.525,950,627,0.0,0.0,0.0,0.0,0.0,219,695.0,11370.22,12.101648351648352,6.824423076923079,9.21,0.7
741,2,3,2,0,332.5,368.0,6514.855,949,627,0.0,0.0,0.0,0.0,0.0,218,736.0,5684.46,12.37434554973822,6.7415968586387445,9.07,0.7
742,1,1,0,0,0.0,0.0,0.0,952,627,0.0,0.0,0.0,0.0,0.0,217,0.0,0.0,13.053984575835475,6.86362467866324,8.92,0.69
743,1,0,1,0,244.0,334.0,3302.4,952,627,0.0,0.0,0.0,0.0,0.0,217,0.0,0.0,13.537313432835822,6.775273631840799,8.75,0.68
744,2,1,0,0,0.0,0.0,0.0,954,627,0.0,0.0,0.0,0.0,0.0,217,743.0,7831.31,14.148418491484184,6.9051094890511004,8.58,0.67
745,1,0,0,0,0.0,0.0,0.0,955,627,0.0,0.0,0.0,0.0,0.0,216,652.0,8339.8,14.436018957345972,6.914715639810431,8.41,0.67
746,0,2,1,0,247.0,371.0,2534.02,954,627,0.0,0.0,0.0,0.0,0.0,215,0.0,0.0,14.801369863013699,6.859977168949775,8.24,0.66
747,0,1,0,0,0.0,0.0,0.0,956,627,0.0,0.0,0.0,0.0,0.0,215,699.0,5888.0,15.377777777777778,6.968977777777781,8.07,0.65
748,1,4,1,0,267.0,261.0,1391.73,957,627,0.0,0.0,0.0,0.0,0.0,214,729.0,10876.25,15.874730021598273,7.1126565874730066,7.93,0.64
749,4,3,0,0,0.0,0.0,0.0,962,627,0.0,0.0,0.0,0.0,0.0,212,665.0,5857.16,16.428571428571427,7.096176470588239,7.82,0.64
750,3,0,1,0,301.0,229.0,1771.78,964,627,0.0,0.0,0.0,0.0,0.0,210,0.0,0.0,15.44097995545657,7.243986636971048,7.77,0.63
751,7,3,1,0,502.0,237.0,2430.53,964,627,0.0,0.0,0.0,0.0,0.0,210,0.0,0.0,15.466522678185745,7.092462203023761,7.72,0.63
752,2,0,2,0,354.0,282.5,1247.88,965,627,0.0,0.0,0.0,0.0,0.0,211,0.0,0.0,15.995771670190274,7.085496828752646,7.71,0.63
753,4,0,0,0,0.0,0.0,0.0,966,627,0.0,0.0,0.0,0.0,0.0,211,726.0,14367.25,16.48559670781893,7.086213991769549,7.68,0.62
754,2,0,0,0,0.0,0.0,0.0,967,627,0.0,0.0,0.0,0.0,0.0,210,0.0,0.0,17.18989898989899,7.177353535353539,7.61,0.62
755,4,0,0,0,0.0,0.0,0.0,969,627,0.0,0.0,0.0,0.0,0.0,210,0.0,0.0,17.43505154639175,7.415814432989693,7.52,0.61
756,3,0,2,0,335.0,374.5,3369.395,967,627,0.0,0.0,0.0,0.0,0.0,210,712.5,9179.73,18.19753086419753,7.19934156378601,7.47,0.61
757,5,1,0,0,0.0,0.0,0.0,969,627,0.0,0.0,0.0,0.0,0.0,208,743.0,8074.025,18.721774193548388,7.0641129032258085,7.39,0.61
758,5,1,0,0,0.0,0.0,0.0,972,627,0.0,0.0,0.0,0.0,0.0,206,0.0,0.0,18.51106639839034,7.251488933601611,7.33,0.61
759,2,1,0,0,0.0,0.0,0.0,975,627,0.0,0.0,0.0,0.0,0.0,206,702.0,5107.37,18.91683168316832,6.8937821782178235,7.28,0.61
760,4,2,0,0,0.0,0.0,0.0,979,627,0.0,0.0,0.0,0.0,0.0,205,0.0,0.0,18.783567134268537,6.881022044088179,7.24,0.61
761,0,3,1,0,307.0,233.0,1787.51,980,627,0.0,0.0,0.0,0.0,0.0,205,0.0,0.0,19.221343873517785,6.8818774703557315,7.16,0.6
762,2,0,0,0,0.0,0.0,0.0,984,627,0.0,0.0,0.0,0.0,0.0,205,0.0,0.0,19.72007722007722,6.862683397683399,7.08,0.59
763,2,1,1,0,240.0,462.0,3965.0,984,627,0.0,0.0,0.0,0.0,0.0,205,0.0,0.0,20.003731343283583,6.840783582089555,6.99,0.59
764,3,0,1,0,312.0,371.0,2201.39,987,627,0.0,0.0,0.0,0.0,0.0,205,0.0,0.0,20.06822262118492,6.802872531418316,6.94,0.59
765,0,2,1,0,596.0,162.0,1898.75,986,627,0.0,0.0,0.0,0.0,0.0,205,0.0,0.0,14.865131578947368,7.399934210526317,7.16,0.6
766,0,2,1,0,303.0,328.0,2531.76,987,627,0.0,0.0,0.0,0.0,0.0,205,0.0,0.0,13.789655172413793,6.452172413793102,7.4,0.62
767,1,1,0,0,0.0,0.0,0.0,990,627,0.0,0.0,0.0,0.0,0.0,205,0.0,0.0,14.238754325259515,7.417993079584774,7.6,0.63
768,0,1,0,0,0.0,0.0,0.0,991,627,0.0,0.0,0.0,0.0,0.0,205,0.0,0.0,14.45,6.776599999999998,7.8,0.64
769,0,1,2,0,358.0,320.5,2121.285,990,627,0.0,0.0,0.0,0.0,0.0,205,0.0,0.0,14.465408805031446,6.119716981132074,7.99,0.65
770,0,1,1,0,210.0,469.0,3841.02,990,627,0.0,0.0,0.0,0.0,0.0,205,0.0,0.0,13.419753086419753,6.112499999999999,8.19,0.66
771,4,1,1,0,190.0,467.0,3965.0,990,627,0.0,0.0,0.0,0.0,0.0,205,0.0,0.0,13.363636363636363,6.74140762463343,8.36,0.67
772,1,2,0,0,0.0,0.0,0.0,991,627,0.0,0.0,0.0,0.0,0.0,205,0.0,0.0,13.677871148459383,6.142689075630252,8.55,0.68
773,3,1,0,0,0.0,0.0,0.0,993,627,0.0,0.0,0.0,0.0,0.0,205,0.0,0.0,12.347003154574132,6.598359621451103,8.7,0.69
774,1,2,0,0,0.0,0.0,0.0,995,627,0.0,0.0,0.0,0.0,0.0,205,0.0,0.0,12.8359133126935,6.316068111455108,8.7,0.69
775,3,0,1,0,290.0,287.0,2705.68,997,627,0.0,0.0,0.0,0.0,0.0,205,0.0,0.0,11.806349206349207,6.431206349206348,8.63,0.69
776,3,0,0,0,0.0,0.0,0.0,999,627,0.0,0.0,0.0,0.0,0.0,205,770.0,6701.99,11.49112426035503,6.195147928994081,8.46,0.68
777,0,0,0,0,0.0,0.0,0.0,999,627,0.0,0.0,0.0,0.0,0.0,204,0.0,0.0,11.534246575342467,6.037917808219177,8.33,0.67
778,1,1,0,0,0.0,0.0,0.0,1000,627,0.0,0.0,0.0,0.0,0.0,204,0.0,0.0,11.650259067357513,6.037046632124351,8.21,0.67
779,3,1,0,0,0.0,0.0,0.0,1004,627,0.0,0.0,0.0,0.0,0.0,204,0.0,0.0,11.55581947743468,6.060641330166272,8.12,0.66
780,1,0,0,0,0.0,0.0,0.0,1006,627,0.0,0.0,0.0,0.0,0.0,204,0.0,0.0,11.649164677804295,6.3606921241050145,8.02,0.66
781,1,0,2,0,262.0,318.5,2365.645,1005,627,0.0,0.0,0.0,0.0,0.0,204,0.0,0.0,11.708715596330276,6.845389908256881,7.9,0.65
782,2,0,1,0,231.0,511.0,4184.56,1004,627,0.0,0.0,0.0,0.0,0.0,204,738.0,11306.84,12.237250554323724,6.549578713968959,7.77,0.65
783,4,3,0,0,0.0,0.0,0.0,1004,627,0.0,0.0,0.0,0.0,0.0,203,0.0,0.0,12.859002169197398,6.525292841648591,7.6,0.64
784,2,2,0,0,0.0,0.0,0.0,1008,627,0.0,0.0,0.0,0.0,0.0,203,731.0,8524.793333333333,13.146391752577319,6.448824742268042,7.41,0.63
785,1,3,0,0,0.0,0.0,0.0,1010,627,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,13.404471544715447,6.530081300813011,7.23,0.62
786,5,4,1,0,210.0,422.0,3766.74,1012,627,0.0,0.0,0.0,0.0,0.0,200,730.0,12403.26,13.629126213592233,6.539669902912623,7.06,0.61
787,0,0,1,0,303.0,347.0,1389.86,1015,627,0.0,0.0,0.0,0.0,0.0,199,0.0,0.0,13.986988847583643,6.9210037174721215,6.91,0.6
788,0,1,1,0,512.0,205.0,2149.39,1014,627,0.0,0.0,0.0,0.0,0.0,199,780.0,7261.41,14.616363636363637,6.83798181818182,6.77,0.6
789,4,0,0,0,0.0,0.0,0.0,1017,627,0.0,0.0,0.0,0.0,0.0,198,778.0,9179.1,15.07705779334501,6.726007005253944,6.63,0.59
790,6,0,0,0,0.0,0.0,0.0,1020,627,0.0,0.0,0.0,0.0,0.0,197,0.0,0.0,15.05181347150259,6.906303972366152,6.55,0.58
791,2,0,0,0,0.0,0.0,0.0,1020,627,0.0,0.0,0.0,0.0,0.0,197,757.0,17974.35,15.644670050761421,7.140033840947549,6.47,0.58
792,0,1,0,0,0.0,0.0,0.0,1020,627,0.0,0.0,0.0,0.0,0.0,196,0.0,0.0,16.401337792642142,6.877625418060203,6.39,0.57
793,0,0,1,0,298.0,466.0,3766.85,1020,627,0.0,0.0,0.0,0.0,0.0,196,0.0,0.0,17.02291325695581,6.884337152209495,6.29,0.57
794,2,2,0,0,0.0,0.0,0.0,1021,627,0.0,0.0,0.0,0.0,0.0,196,0.0,0.0,17.669871794871796,7.003717948717953,6.2,0.56
795,1,1,0,0,0.0,0.0,0.0,1023,627,0.0,0.0,0.0,0.0,0.0,196,781.0,12672.5,17.974481658692184,6.975693779904308,6.13,0.56
796,1,2,1,0,182.0,342.0,2462.91,1023,627,0.0,0.0,0.0,0.0,0.0,195,0.0,0.0,18.67610062893082,7.05860062893082,6.06,0.56
797,5,3,2,0,346.0,252.5,2417.27,1024,627,0.0,0.0,0.0,0.0,0.0,195,0.0,0.0,19.116385911179172,6.959632465543646,5.98,0.55
798,5,0,1,0,388.0,254.0,1120.12,1029,627,0.0,0.0,0.0,0.0,0.0,195,0.0,0.0,19.7609022556391,6.965639097744361,5.93,0.55
799,0,3,0,0,0.0,0.0,0.0,1029,627,0.0,0.0,0.0,0.0,0.0,195,797.0,6314.33,20.468053491827636,7.003417533432394,5.85,0.54
800,0,1,0,0,0.0,0.0,0.0,1032,627,0.0,0.0,0.0,0.0,0.0,194,0.0,0.0,21.0222882615156,7.082273402674592,5.8,0.54
801,6,1,0,0,0.0,0.0,0.0,1035,627,0.0,0.0,0.0,0.0,0.0,194,0.0,0.0,21.74596182085169,7.332320117474304,5.75,0.53
802,1,0,2,0,222.0,387.0,2535.3050000000003,1034,627,0.0,0.0,0.0,0.0,0.0,194,0.0,0.0,22.44847605224964,7.10590711175617,5.69,0.53
803,1,2,1,0,382.0,182.0,1206.07,1033,627,0.0,0.0,0.0,0.0,0.0,194,799.0,12823.83,23.224460431654677,7.114014388489211,5.63,0.52
804,3,0,0,0,0.0,0.0,0.0,1036,627,0.0,0.0,0.0,0.0,0.0,193,784.0,7400.26,23.878014184397163,7.160936170212767,5.56,0.52
805,1,2,0,0,0.0,0.0,0.0,1036,627,0.0,0.0,0.0,0.0,0.0,192,0.0,0.0,24.49929676511955,7.1895218002812955,5.48,0.52
806,2,0,0,0,0.0,0.0,0.0,1038,627,0.0,0.0,0.0,0.0,0.0,192,0.0,0.0,25.327731092436974,7.2018487394958,5.41,0.51
807,2,0,1,0,332.0,403.0,2476.3,1037,627,0.0,0.0,0.0,0.0,0.0,192,0.0,0.0,25.696306429548564,7.177619699042411,5.29,0.51
808,1,1,3,0,358.0,274.0,1717.5733333333335,1035,627,0.0,0.0,0.0,0.0,0.0,192,0.0,0.0,26.442333785617368,7.120746268656719,5.16,0.5
809,1,0,2,0,292.0,387.5,2267.2000000000003,1034,627,0.0,0.0,0.0,0.0,0.0,192,0.0,0.0,26.566360052562416,7.037411300919845,5.02,0.49
810,0,0,2,0,365.5,356.0,1714.95,1032,627,0.0,0.0,0.0,0.0,0.0,192,0.0,0.0,16.621495327102803,17.98345794392523,5.54,0.52
811,2,1,0,0,0.0,0.0,0.0,1033,627,0.0,0.0,0.0,0.0,0.0,192,0.0,0.0,10.584699453551913,9.278415300546445,6.13,0.56
812,3,5,0,0,0.0,0.0,0.0,1034,627,0.0,0.0,0.0,0.0,0.0,192,800.5,11983.945,12.183006535947712,7.400065359477124,6.75,0.59
813,2,2,2,0,276.5,462.5,3497.485,1038,627,0.0,0.0,0.0,0.0,0.0,190,796.0,5313.71,12.857142857142858,7.265646258503401,7.37,0.62
814,1,2,2,0,212.5,534.5,2616.5649999999996,1038,627,0.0,0.0,0.0,0.0,0.0,189,0.0,0.0,12.851612903225806,6.752451612903225,8.02,0.65
815,4,2,1,0,172.0,601.0,4171.66,1039,627,0.0,0.0,0.0,0.0,0.0,189,784.0,7873.57,11.962264150943396,6.161132075471698,8.63,0.68
816,1,1,0,0,0.0,0.0,0.0,1041,627,0.0,0.0,0.0,0.0,0.0,188,0.0,0.0,12.22754491017964,7.648922155688621,9.26,0.71
817,3,2,2,0,238.0,354.5,2386.0150000000003,1040,627,0.0,0.0,0.0,0.0,0.0,188,0.0,0.0,12.71951219512195,6.3304268292682915,9.85,0.74
818,2,0,2,0,260.5,192.5,1307.205,1040,627,0.0,0.0,0.0,0.0,0.0,188,0.0,0.0,13.218934911242604,6.383254437869821,10.28,0.76
819,1,2,0,0,0.0,0.0,0.0,1040,627,0.0,0.0,0.0,0.0,0.0,188,0.0,0.0,13.244318181818182,6.344715909090909,10.56,0.77
820,1,1,2,0,270.0,402.0,2584.5950000000003,1040,627,0.0,0.0,0.0,0.0,0.0,188,0.0,0.0,14.07909604519774,6.616779661016948,10.6,0.77
821,3,0,1,0,184.0,472.0,4151.68,1040,627,0.0,0.0,0.0,0.0,0.0,188,795.0,6985.085,13.61025641025641,6.143538461538461,10.51,0.77
822,1,2,0,0,0.0,0.0,0.0,1041,627,0.0,0.0,0.0,0.0,0.0,186,0.0,0.0,12.886363636363637,7.9911818181818175,10.34,0.76
823,3,0,1,0,465.0,107.0,933.01,1043,627,0.0,0.0,0.0,0.0,0.0,186,810.5,10067.75,13.173160173160174,6.998831168831166,10.09,0.74
824,2,4,1,0,372.0,430.0,3645.02,1043,627,0.0,0.0,0.0,0.0,0.0,184,0.0,0.0,11.637010676156583,6.092633451957294,9.87,0.74
825,3,1,0,0,0.0,0.0,0.0,1048,627,0.0,0.0,0.0,0.0,0.0,184,0.0,0.0,11.730897009966778,5.9731561461794,9.66,0.72
826,3,1,0,0,0.0,0.0,0.0,1049,627,0.0,0.0,0.0,0.0,0.0,184,799.0,5565.8,12.1629392971246,6.668945686900956,9.48,0.72
827,3,0,0,0,0.0,0.0,0.0,1050,627,0.0,0.0,0.0,0.0,0.0,183,817.0,15647.48,12.72360248447205,6.696770186335401,9.28,0.7
828,0,3,1,0,354.0,354.0,2945.96,1049,627,0.0,0.0,0.0,0.0,0.0,182,0.0,0.0,12.630372492836676,6.53573065902579,9.1,0.69
829,1,5,1,0,276.0,341.0,1429.89,1051,627,0.0,0.0,0.0,0.0,0.0,182,0.0,0.0,12.705093833780161,6.677453083109921,8.92,0.68
830,2,0,1,0,207.0,343.0,1906.73,1055,627,0.0,0.0,0.0,0.0,0.0,182,0.0,0.0,12.890862944162437,6.798502538071066,8.76,0.68
831,5,0,1,0,283.0,308.0,2361.16,1056,627,0.0,0.0,0.0,0.0,0.0,182,0.0,0.0,13.404466501240694,6.9827295285359785,8.65,0.67
832,4,1,0,0,0.0,0.0,0.0,1056,627,0.0,0.0,0.0,0.0,0.0,182,800.0,7765.53,14.043795620437956,7.368856447688566,8.52,0.66
833,2,3,1,0,380.0,398.0,2212.48,1056,627,0.0,0.0,0.0,0.0,0.0,181,0.0,0.0,14.393939393939394,7.1252913752913765,8.38,0.66
834,3,0,1,0,337.0,370.0,2504.42,1059,627,0.0,0.0,0.0,0.0,0.0,181,0.0,0.0,14.925,7.072886363636369,8.27,0.65
835,1,1,0,0,0.0,0.0,0.0,1060,627,0.0,0.0,0.0,0.0,0.0,181,0.0,0.0,15.033632286995516,7.132040358744399,8.14,0.64
836,1,1,2,0,333.0,274.5,1665.345,1060,627,0.0,0.0,0.0,0.0,0.0,181,0.0,0.0,15.568627450980392,7.210348583877998,8.05,0.64
837,5,0,1,0,345.0,353.0,2894.22,1064,627,0.0,0.0,0.0,0.0,0.0,181,0.0,0.0,15.909663865546218,7.199096638655465,7.96,0.63
838,5,0,0,0,0.0,0.0,0.0,1067,627,0.0,0.0,0.0,0.0,0.0,181,0.0,0.0,16.49486652977413,7.19316221765914,7.87,0.63
839,2,2,1,0,178.0,405.0,2501.54,1068,627,0.0,0.0,0.0,0.0,0.0,181,0.0,0.0,17.157258064516128,7.3360685483871,7.77,0.62
840,1,1,0,0,0.0,0.0,0.0,1070,627,0.0,0.0,0.0,0.0,0.0,181,0.0,0.0,16.086680761099366,7.399154334038055,7.75,0.62
841,3,1,0,0,0.0,0.0,0.0,1071,627,0.0,0.0,0.0,0.0,0.0,181,814.0,11463.64,16.428270042194093,7.70504219409283,7.7,0.62
842,2,2,0,0,0.0,0.0,0.0,1072,627,0.0,0.0,0.0,0.0,0.0,181,832.0,9420.509999999998,17.351063829787233,7.2340425531914905,7.68,0.62
843,1,1,1,0,255.0,240.0,1877.38,1073,627,0.0,0.0,0.0,0.0,0.0,179,813.0,7311.425,17.943632567849686,7.2136534446764085,7.61,0.62
844,4,2,0,0,0.0,0.0,0.0,1075,627,0.0,0.0,0.0,0.0,0.0,177,574.0,4804.3,18.751552795031056,7.371035196687371,7.49,0.61
845,1,0,1,0,245.0,580.0,3926.91,1077,627,0.0,0.0,0.0,0.0,0.0,176,0.0,0.0,18.754677754677754,7.462453222453223,7.41,0.61
846,1,2,1,0,341.0,421.0,5282.03,1076,627,0.0,0.0,0.0,0.0,0.0,176,0.0,0.0,19.211498973305954,7.306488706365505,7.34,0.6
847,1,1,1,0,425.0,300.0,1503.79,1077,627,0.0,0.0,0.0,0.0,0.0,176,0.0,0.0,19.5398406374502,7.243207171314742,7.3,0.6
848,0,1,1,0,293.0,495.0,4381.45,1077,627,0.0,0.0,0.0,0.0,0.0,176,834.5,10786.54,19.17721518987342,7.382721518987343,7.31,0.6
849,5,1,3,0,265.6666666666667,419.3333333333333,2702.16,1077,627,0.0,0.0,0.0,0.0,0.0,174,837.0,6948.12,19.89727463312369,7.360062893081763,7.3,0.6
850,2,2,0,0,0.0,0.0,0.0,1078,627,0.0,0.0,0.0,0.0,0.0,173,794.0,12392.65,19.902335456475583,7.374607218683652,7.28,0.6
851,7,0,2,0,385.5,235.5,2339.05,1080,627,0.0,0.0,0.0,0.0,0.0,172,0.0,0.0,20.29460580912863,7.31715767634855,7.22,0.6
852,3,2,0,0,0.0,0.0,0.0,1081,627,0.0,0.0,0.0,0.0,0.0,172,0.0,0.0,20.83877551020408,7.313959183673472,7.17,0.59
853,2,0,0,0,0.0,0.0,0.0,1084,627,0.0,0.0,0.0,0.0,0.0,172,0.0,0.0,21.09861932938856,7.2519132149901395,7.07,0.59
854,1,1,0,0,0.0,0.0,0.0,1084,627,0.0,0.0,0.0,0.0,0.0,172,0.0,0.0,21.72568093385214,7.63990272373541,6.97,0.58
855,0,0,2,0,386.5,265.5,1122.39,1083,627,0.0,0.0,0.0,0.0,0.0,172,0.0,0.0,17.807947019867548,8.226291390728477,7.15,0.59
856,3,0,1,0,255.0,389.0,5820.85,1082,627,0.0,0.0,0.0,0.0,0.0,172,0.0,0.0,15.526315789473685,7.044769736842104,7.35,0.61
857,4,1,2,0,367.0,301.0,1930.58,1080,627,0.0,0.0,0.0,0.0,0.0,172,796.0,6336.93,15.917763157894736,7.882368421052631,7.54,0.62
858,2,3,1,0,286.0,406.0,3386.79,1080,627,0.0,0.0,0.0,0.0,0.0,171,0.0,0.0,16.241935483870968,7.383806451612903,7.74,0.63
859,0,2,0,0,0.0,0.0,0.0,1083,627,0.0,0.0,0.0,0.0,0.0,171,0.0,0.0,16.20245398773006,7.6314723926380355,7.91,0.63
860,3,1,1,0,310.0,340.0,1884.33,1084,627,0.0,0.0,0.0,0.0,0.0,171,0.0,0.0,15.838509316770187,6.557453416149065,8.13,0.65
861,1,1,1,0,275.0,188.0,1006.27,1084,627,0.0,0.0,0.0,0.0,0.0,171,0.0,0.0,15.57396449704142,6.527958579881657,8.29,0.65
862,1,1,2,0,310.5,407.0,2666.4049999999997,1083,627,0.0,0.0,0.0,0.0,0.0,171,862.0,12198.88,15.67887323943662,6.47425352112676,8.45,0.66
863,1,0,1,0,196.0,642.0,11529.35,1083,627,0.0,0.0,0.0,0.0,0.0,170,0.0,0.0,12.753943217665615,6.6295268138801235,8.6,0.67
864,2,1,0,0,0.0,0.0,0.0,1083,627,0.0,0.0,0.0,0.0,0.0,170,0.0,0.0,12.755485893416928,6.744670846394982,8.63,0.67
865,2,0,0,0,0.0,0.0,0.0,1084,627,0.0,0.0,0.0,0.0,0.0,170,0.0,0.0,11.332268370607029,6.381661341853032,8.62,0.67
866,2,0,1,0,196.0,395.0,4112.34,1083,627,0.0,0.0,0.0,0.0,0.0,170,0.0,0.0,11.070987654320987,6.6436111111111105,8.59,0.67
867,0,0,1,0,279.0,144.0,768.37,1082,627,0.0,0.0,0.0,0.0,0.0,170,828.5,6449.105,11.22543352601156,6.1675722543352585,8.47,0.66
868,1,0,2,0,333.5,479.5,3914.5150000000003,1080,627,0.0,0.0,0.0,0.0,0.0,168,0.0,0.0,11.28763440860215,6.154569892473117,8.36,0.66
869,2,0,0,0,0.0,0.0,0.0,1080,627,0.0,0.0,0.0,0.0,0.0,168,0.0,0.0,11.087591240875913,5.983527980535282,8.24,0.65
870,5,0,1,0,467.0,357.0,2747.27,1080,627,0.0,0.0,0.0,0.0,0.0,168,0.0,0.0,11.33252427184466,6.349635922330095,8.15,0.65
871,2,0,1,0,208.0,606.0,6203.72,1079,627,0.0,0.0,0.0,0.0,0.0,168,0.0,0.0,11.685185185185185,6.543819444444446,8.04,0.64
872,2,1,1,0,213.0,536.0,7455.83,1078,627,0.0,0.0,0.0,0.0,0.0,168,0.0,0.0,11.712719298245615,6.492346491228073,7.94,0.63
873,1,2,0,0,0.0,0.0,0.0,1079,627,0.0,0.0,0.0,0.0,0.0,168,0.0,0.0,12.012684989429175,6.471310782241018,7.8,0.62
874,1,3,2,0,320.5,467.5,4875.815,1079,627,0.0,0.0,0.0,0.0,0.0,168,0.0,0.0,12.38508064516129,6.4766935483870975,7.64,0.61
875,1,1,0,0,0.0,0.0,0.0,1082,627,0.0,0.0,0.0,0.0,0.0,168,0.0,0.0,12.535353535353535,6.576626262626265,7.52,0.61
876,2,1,1,0,218.0,261.0,2060.22,1082,627,0.0,0.0,0.0,0.0,0.0,168,0.0,0.0,13.03307392996109,6.653346303501948,7.4,0.6
877,5,1,0,0,0.0,0.0,0.0,1085,627,0.0,0.0,0.0,0.0,0.0,168,0.0,0.0,13.378731343283581,6.638843283582092,7.27,0.59
878,3,0,2,0,220.0,502.0,4800.575,1085,627,0.0,0.0,0.0,0.0,0.0,168,875.0,14446.3,14.043795620437956,6.783759124087594,7.12,0.59
879,2,0,1,0,300.0,347.0,1727.02,1086,627,0.0,0.0,0.0,0.0,0.0,167,879.0,14446.3,14.45694200351494,6.789138840070301,6.98,0.58
880,3,1,0,0,0.0,0.0,0.0,1087,627,0.0,0.0,0.0,0.0,0.0,166,837.0,12458.14,14.803108808290155,7.210483592400694,6.84,0.57
881,3,1,0,0,0.0,0.0,0.0,1089,627,0.0,0.0,0.0,0.0,0.0,165,0.0,0.0,15.225375626043405,7.0676460767946585,6.67,0.56
882,0,1,2,0,328.0,430.5,2953.545,1088,627,0.0,0.0,0.0,0.0,0.0,165,0.0,0.0,15.8379705400982,6.975875613747958,6.58,0.56
883,5,2,2,0,180.0,371.5,3039.855,1088,627,0.0,0.0,0.0,0.0,0.0,165,0.0,0.0,16.572580645161292,7.066935483870969,6.47,0.55
884,3,1,1,0,206.0,607.0,6099.84,1089,627,0.0,0.0,0.0,0.0,0.0,165,0.0,0.0,16.968847352024923,7.4183177570093495,6.36,0.55
885,1,2,0,0,0.0,0.0,0.0,1090,627,0.0,0.0,0.0,0.0,0.0,165,0.0,0.0,17.078247261345854,7.115399061032867,6.29,0.54
886,1,1,0,0,0.0,0.0,0.0,1093,627,0.0,0.0,0.0,0.0,0.0,165,0.0,0.0,17.72769230769231,7.098876923076924,6.21,0.54
887,3,3,1,0,235.0,401.0,3356.86,1095,627,0.0,0.0,0.0,0.0,0.0,165,0.0,0.0,18.447647951441578,7.121881638846741,6.14,0.53
888,1,1,0,0,0.0,0.0,0.0,1098,627,0.0,0.0,0.0,0.0,0.0,165,0.0,0.0,19.096870342771982,7.12415797317437,6.1,0.53
889,2,0,0,0,0.0,0.0,0.0,1100,627,0.0,0.0,0.0,0.0,0.0,165,0.0,0.0,19.893648449039883,7.1738109305760736,6.03,0.52
890,2,2,0,0,0.0,0.0,0.0,1101,627,0.0,0.0,0.0,0.0,0.0,166,0.0,0.0,20.46511627906977,7.221308139534888,5.93,0.52
891,3,0,0,0,0.0,0.0,0.0,1104,627,0.0,0.0,0.0,0.0,0.0,166,0.0,0.0,20.991465149359886,7.127923186344242,5.84,0.51
892,3,3,1,0,301.0,371.0,1781.0,1104,627,0.0,0.0,0.0,0.0,0.0,166,845.0,8405.5,21.729957805907173,7.2295358649789065,5.72,0.5
893,4,0,0,0,0.0,0.0,0.0,1107,627,0.0,0.0,0.0,0.0,0.0,165,0.0,0.0,22.158620689655173,7.1855310344827625,5.63,0.5
894,4,1,0,0,0.0,0.0,0.0,1107,627,0.0,0.0,0.0,0.0,0.0,165,0.0,0.0,22.752032520325205,7.25845528455285,5.52,0.49
895,4,0,1,0,467.0,291.0,2329.39,1107,627,0.0,0.0,0.0,0.0,0.0,165,0.0,0.0,23.5464333781965,7.272987886944823,5.38,0.49
896,4,1,1,0,335.0,261.0,1546.99,1107,627,0.0,0.0,0.0,0.0,0.0,165,0.0,0.0,24.108322324966974,7.306287978863941,5.24,0.48
