vehicle_id;origin_edge_id;origin_taz_id;destination_edge_id;destination_taz_id;origin_starting_time
62532;8915373#0;46;1208152332#1;49;2021-06-26 00:42:31
62533;-682768769;492;396983468#0;489;2021-06-26 00:42:32
62534;-682768769;492;682768772#0;492;2021-06-26 00:42:32
62535;8915373#0;46;705655282#0;46;2021-06-26 00:42:32
62536;8915373#0;46;37555378#1;46;2021-06-26 00:42:32
62537;-945294690#2;592;-24335439#0;591;2021-06-26 00:42:33
62538;417166168#0;934;28841123;934;2021-06-26 00:42:33
62539;396948934;660;1121164080#0;663;2021-06-26 00:42:33
62540;8915373#0;46;-37555378#1;46;2021-06-26 00:42:33
62541;-682768770#1;492;-255351723#3;495;2021-06-26 00:42:34
62542;-48570006#0;535;515521787#3;534;2021-06-26 00:42:35
62543;254759913#0;715;1062095136;712;2021-06-26 00:42:36
62544;144489134#0;934;224316520#0;933;2021-06-26 00:42:36
62545;8915373#0;46;1065793153;46;2021-06-26 00:42:37
62546;8918969#0;535;-419657507#0;538;2021-06-26 00:42:37
62547;620169744#0;348;-619535759;347;2021-06-26 00:42:37
62548;-682768769;492;679837004#0;494;2021-06-26 00:42:37
62549;-682768769;492;24487862#0;490;2021-06-26 00:42:38
62550;-682768769;492;255351715#0;494;2021-06-26 00:42:38
62551;-682768769;492;133755896#0;491;2021-06-26 00:42:38
62552;678038618;46;255178116#0;47;2021-06-26 00:42:38
62553;1063177012;402;404849168;401;2021-06-26 00:42:39
62554;397270773#0;633;397270776#0;632;2021-06-26 00:42:39
62555;89802441#0;200;1208192877;200;2021-06-26 00:42:40
62556;681971909#0;248;8916281#9;251;2021-06-26 00:42:40
62557;948053614;491;27239376;491;2021-06-26 00:42:40
62558;948053614;491;30758001#0;490;2021-06-26 00:42:40
62559;27145835#1;46;264872663;43;2021-06-26 00:42:42
62560;-254299130#5;57;-619535679;56;2021-06-26 00:42:42
62561;133376114#3;348;-514667728;351;2021-06-26 00:42:43
62562;-546325025#2;137;133434960#1;139;2021-06-26 00:42:43
62563;397257567;150;483931200;150;2021-06-26 00:42:45
62564;32007659;46;1065793153;46;2021-06-26 00:42:46
62565;678038618;46;254968943#0;45;2021-06-26 00:42:48
62566;133376114#3;348;258613676#0;346;2021-06-26 00:42:48
62567;24603704#0;682;1122562494#0;680;2021-06-26 00:42:48
62568;-397146709;357;85562546#3;359;2021-06-26 00:42:48
62569;-682768769;492;675069277#0;491;2021-06-26 00:42:49
62570;-682768769;492;679545524;495;2021-06-26 00:42:49
62571;-682768769;492;443135453;493;2021-06-26 00:42:49
62572;-682768769;492;24487846#0;490;2021-06-26 00:42:49
62573;30029172#3;348;133376114#3;348;2021-06-26 00:42:49
62574;8915373#0;46;254750503#0;48;2021-06-26 00:42:50
62575;-682768769;492;443135452#0;493;2021-06-26 00:42:50
62576;396957210#0;649;8918039#0;648;2021-06-26 00:42:51
62577;408575053;687;470212712;689;2021-06-26 00:42:52
62578;-398664215;687;-467979192#0;690;2021-06-26 00:42:52
62579;-133748358;4;224373758#3;1;2021-06-26 00:42:53
62580;397108536#0;763;417400770#0;763;2021-06-26 00:42:53
62581;8918969#0;535;24547826#0;538;2021-06-26 00:42:54
62582;-546325025#1;137;30758091;135;2021-06-26 00:42:54
62583;-682768769;492;948053614;491;2021-06-26 00:42:55
62584;-706542863#0;592;133781720;595;2021-06-26 00:42:55
62585;-48570006#0;535;-391862870#2;538;2021-06-26 00:42:55
62586;948053614;491;-30516559#2;489;2021-06-26 00:42:55
62587;8918969#0;535;-1122268860#1;537;2021-06-26 00:42:56
62588;-48570006#0;535;-514580484#1;533;2021-06-26 00:42:56
62589;254760012#2;538;-419657503;538;2021-06-26 00:42:56
62590;-204884397#1;935;224316522#0;938;2021-06-26 00:42:56
62591;-682768769;492;52432934;491;2021-06-26 00:42:57
62592;-682768769;492;24487862#0;490;2021-06-26 00:42:57
62593;-192552299#2;157;797673526#5;160;2021-06-26 00:42:58
62594;948053614;491;-255351723#0;494;2021-06-26 00:42:59
62595;948053614;491;24280117#0;490;2021-06-26 00:42:59
62596;-224200970;687;254396714#0;687;2021-06-26 00:43:00
62597;364480068#0;942;513676825;940;2021-06-26 00:43:00
62598;736374827#0;742;850228676#0;743;2021-06-26 00:43:00
62599;32007659;46;255178079#0;43;2021-06-26 00:43:01
62600;8915373#0;46;-33783051#1;44;2021-06-26 00:43:01
62601;255351735;109;-255351713#2;109;2021-06-26 00:43:02
62602;527857392#0;367;398467248#0;369;2021-06-26 00:43:02
62603;8915373#0;46;514442923#1;48;2021-06-26 00:43:03
62604;8915373#0;46;-219545675#1;47;2021-06-26 00:43:03
62605;27028572#2;107;-8917166#1;105;2021-06-26 00:43:03
62606;945294690#0;592;-417087265#1;595;2021-06-26 00:43:04
62607;-88572914#4;621;158804446;624;2021-06-26 00:43:04
62608;-682768769;492;283529736;491;2021-06-26 00:43:05
62609;945294690#0;592;706531723#3;595;2021-06-26 00:43:06
62610;24547816;538;27043786#0;535;2021-06-26 00:43:07
62611;679912049;411;-108195531#0;408;2021-06-26 00:43:07
62612;-682768769;492;133755901#0;491;2021-06-26 00:43:08
62613;-682768769;492;397077939;495;2021-06-26 00:43:08
62614;8916244;445;739469036;443;2021-06-26 00:43:08
62615;27145835#1;46;-678038618;46;2021-06-26 00:43:09
62616;-286003784;687;-224200970;687;2021-06-26 00:43:09
62617;948053614;491;-30516559#2;489;2021-06-26 00:43:09
62618;-285975137#1;39;8916578#9;42;2021-06-26 00:43:10
62619;-682768769;492;255170248#3;492;2021-06-26 00:43:11
62620;154648143#0;567;937907545;568;2021-06-26 00:43:11
62621;8918969#0;535;-419657507#3;538;2021-06-26 00:43:13
62622;1011006249#4;22;419643710#3;21;2021-06-26 00:43:13
62623;-225516694;137;27028582#0;137;2021-06-26 00:43:14
62624;27145835#1;46;-255178162#3;49;2021-06-26 00:43:15
62625;8918969#0;535;24547826#0;538;2021-06-26 00:43:16
62626;-108194449#4;75;8921059#3;77;2021-06-26 00:43:16
62627;-437560094#1;129;-133434960#3;127;2021-06-26 00:43:16
62628;945294690#0;592;24335441#0;591;2021-06-26 00:43:16
62629;-682768769;492;397077938;495;2021-06-26 00:43:17
62630;E39.13;296;8921180#0;295;2021-06-26 00:43:18
62631;948053614;491;8917856;491;2021-06-26 00:43:18
62632;1057808746#0;701;-781130063;700;2021-06-26 00:43:18
62633;678038618;46;-153227162;44;2021-06-26 00:43:19
62634;87235207#0;222;286265340#0;219;2021-06-26 00:43:20
62635;192552507#0;158;-797673526#1;155;2021-06-26 00:43:21
62636;-48570006#0;535;217323244;533;2021-06-26 00:43:21
62637;255351735;109;225516712#1;108;2021-06-26 00:43:21
62638;437935567#0;561;396966586#0;558;2021-06-26 00:43:21
62639;143617587;657;619568405#0;657;2021-06-26 00:43:21
62640;-148902186;359;406580281#0;362;2021-06-26 00:43:24
62641;969999009#0;592;397093081;589;2021-06-26 00:43:25
62642;8918969#0;535;-27043782;535;2021-06-26 00:43:25
62643;27145835#1;46;255178114;47;2021-06-26 00:43:25
62644;-682768769;492;27239376;491;2021-06-26 00:43:25
62645;-682768769;492;8917856;491;2021-06-26 00:43:26
62646;-706542863#0;592;87235204#1;594;2021-06-26 00:43:26
62647;30758162#0;21;255351736#0;18;2021-06-26 00:43:26
62648;-682768769;492;106046477#0;489;2021-06-26 00:43:29
62649;678038618;46;254968960#2;48;2021-06-26 00:43:29
62650;-29480944;239;406582610;238;2021-06-26 00:43:29
62651;678038618;46;1059809667;43;2021-06-26 00:43:30
62652;-682768769;492;397074755#0;491;2021-06-26 00:43:30
62653;-48570006#0;535;-1122268860#1;537;2021-06-26 00:43:30
62654;-48570006#0;535;254760012#1;538;2021-06-26 00:43:31
62655;437384204;377;-85644959#4;378;2021-06-26 00:43:32
62656;192552507#0;158;-286265331#1;155;2021-06-26 00:43:32
62657;27145835#1;46;1208152332#3;49;2021-06-26 00:43:32
62658;-1209942997;7;254984060#1;8;2021-06-26 00:43:32
62659;-682768769;492;397077938;495;2021-06-26 00:43:33
62660;-945294690#2;592;261517388;590;2021-06-26 00:43:33
62661;144489134#0;934;224316520#0;933;2021-06-26 00:43:33
62662;396948934;660;133856231#0;663;2021-06-26 00:43:33
62663;-224200970;687;-398664215;687;2021-06-26 00:43:35
62664;678038618;46;-255178162#2;49;2021-06-26 00:43:35
62665;27023069#0;491;675069277#0;491;2021-06-26 00:43:35
62666;254759913#0;715;461017935;712;2021-06-26 00:43:36
62667;27023069#0;491;1154448535#0;489;2021-06-26 00:43:36
62668;8918969#0;535;-1178379357#11;534;2021-06-26 00:43:37
62669;254760012#2;538;419657503;538;2021-06-26 00:43:37
62670;620169744#0;348;681758091;345;2021-06-26 00:43:38
62671;27023069#0;491;-30516559#2;489;2021-06-26 00:43:38
62672;85562484;377;-254297750#2;379;2021-06-26 00:43:38
62673;27145835#1;46;660088934#0;43;2021-06-26 00:43:39
62674;681699526#0;632;86331256#0;635;2021-06-26 00:43:39
62675;-682768769;492;674862555#0;492;2021-06-26 00:43:39
62676;681971902#0;243;306338105#3;240;2021-06-26 00:43:40
62677;-682768769;492;133755896#0;491;2021-06-26 00:43:40
62678;948053614;491;52432934;491;2021-06-26 00:43:40
62679;88597577#0;740;-E14;740;2021-06-26 00:43:40
62680;945294690#0;592;1127422513;590;2021-06-26 00:43:41
62681;945294690#0;592;996695181#0;592;2021-06-26 00:43:41
62682;27145835#1;46;-243834647#3;46;2021-06-26 00:43:42
62683;-417353053;79;469387975;79;2021-06-26 00:43:42
62684;8915373#0;46;660088934#0;43;2021-06-26 00:43:42
62685;133376114#3;348;681758090;351;2021-06-26 00:43:42
62686;8915373#0;46;1022562751;43;2021-06-26 00:43:43
62687;192552507#0;158;-192552507#2;157;2021-06-26 00:43:43
62688;243834646;32;255178103#2;33;2021-06-26 00:43:44
62689;397267192;150;-70051617;151;2021-06-26 00:43:45
62690;103755327#0;207;437556515;208;2021-06-26 00:43:45
62691;27145835#1;46;37555378#0;46;2021-06-26 00:43:45
62692;-224200970;687;51392402#0;684;2021-06-26 00:43:46
62693;945294690#0;592;-24335439#1;591;2021-06-26 00:43:47
62694;945294690#0;592;-406720010#1;592;2021-06-26 00:43:47
62695;945294690#0;592;419633761#0;592;2021-06-26 00:43:47
62696;27145835#1;46;8916671#4;49;2021-06-26 00:43:47
62697;-133376114#5;352;87297166;351;2021-06-26 00:43:48
62698;1057808746#0;701;254758125#0;702;2021-06-26 00:43:48
62699;-28843615#2;346;-398464710#0;349;2021-06-26 00:43:48
62700;-48570006#0;535;586323493#0;532;2021-06-26 00:43:49
62701;-48570006#0;535;-217358397#1;534;2021-06-26 00:43:49
62702;-682768769;492;396983469#0;489;2021-06-26 00:43:49
62703;-682768769;492;679837004#0;494;2021-06-26 00:43:49
62704;-682768769;492;1105662563#0;490;2021-06-26 00:43:49
62705;620169744#0;348;27167298#5;345;2021-06-26 00:43:50
62706;-682768769;492;133755901#0;491;2021-06-26 00:43:50
62707;-682768769;492;396979382#0;494;2021-06-26 00:43:50
62708;8921221#0;819;-85562546#2;816;2021-06-26 00:43:51
62709;46594528;650;28518582#0;651;2021-06-26 00:43:51
62710;408575053;687;530032028;689;2021-06-26 00:43:52
62711;-398664215;687;-133856274;687;2021-06-26 00:43:52
62712;192552507#0;158;254299728#0.49;158;2021-06-26 00:43:52
62713;-133748358;4;-254299138#0;6;2021-06-26 00:43:52
62714;32007659;46;255178115#1;47;2021-06-26 00:43:54
62715;8918969#0;535;514580484#0;533;2021-06-26 00:43:56
62716;-682768769;492;396979384;494;2021-06-26 00:43:57
62717;143617587;644;143617589#2;642;2021-06-26 00:43:57
62718;-E14;939;1120512099#0;942;2021-06-26 00:43:57
62719;-682768769;492;679837004#0;494;2021-06-26 00:43:57
62720;-682768769;492;437559831#0;489;2021-06-26 00:43:57
62721;8921255#0;851;143666208#0;852;2021-06-26 00:43:58
62722;969999009#0;592;87235204#1;594;2021-06-26 00:43:58
62723;948053614;491;8916590#0;491;2021-06-26 00:43:59
62724;27145835#1;46;45007878#2;47;2021-06-26 00:44:00
62725;364480068#0;942;254396719#0;945;2021-06-26 00:44:00
62726;-682768769;492;133755896#0;491;2021-06-26 00:44:02
62727;-48570006#0;535;254759910#1;538;2021-06-26 00:44:02
62728;397140735#0;762;497579295;763;2021-06-26 00:44:02
62729;527857388#0;367;31780013#1;369;2021-06-26 00:44:02
62730;-437558597#1;129;-133434960#4;127;2021-06-26 00:44:02
62731;225516718#3;461;995485057;463;2021-06-26 00:44:03
62732;678903563#1;434;-286335250#1;431;2021-06-26 00:44:04
62733;192552507#0;158;-192552506#1;157;2021-06-26 00:44:05
62734;-224200970;687;-133856274;687;2021-06-26 00:44:07
62735;8915373#0;46;1208152332#3;49;2021-06-26 00:44:07
62736;-8916919#5;445;-682478115#1;443;2021-06-26 00:44:07
62737;-682768769;492;679837004#0;494;2021-06-26 00:44:08
62738;-682768769;492;-129381989#0;491;2021-06-26 00:44:09
62739;948053614;491;679837017#1;490;2021-06-26 00:44:09
62740;-254750503#2;50;E1;53;2021-06-26 00:44:10
62741;192552507#0;158;1122268837#2;158;2021-06-26 00:44:10
62742;-8916562;567;-765856565;569;2021-06-26 00:44:10
62743;-398664215;687;396988232;688;2021-06-26 00:44:11
62744;-398664215;687;396988217;688;2021-06-26 00:44:11
62745;934187385;565;-8917085#0;567;2021-06-26 00:44:11
62746;969999009#0;592;27029265#0;595;2021-06-26 00:44:12
62747;8918969#0;535;-391862870#2;538;2021-06-26 00:44:13
62748;88572887#2;620;-87231622#0;617;2021-06-26 00:44:13
62749;678038618;46;-254968964#1;44;2021-06-26 00:44:13
62750;286434721#2;13;254299115#0;15;2021-06-26 00:44:14
62751;27145835#1;46;469105569#4;44;2021-06-26 00:44:14
62752;-682768769;492;679545524;495;2021-06-26 00:44:14
62753;-682768769;492;679837017#1;490;2021-06-26 00:44:15
62754;-398664215;687;28136693;688;2021-06-26 00:44:15
62755;-398664215;687;-88572932#0;685;2021-06-26 00:44:15
62756;8918969#0;535;254760012#1;538;2021-06-26 00:44:16
62757;-1208130546#9;69;108194449#15;70;2021-06-26 00:44:16
62758;-682768769;492;255351743#0;490;2021-06-26 00:44:17
62759;-682768769;492;27239376;491;2021-06-26 00:44:17
62760;403880755#0;296;397170089#0;299;2021-06-26 00:44:18
62761;-682768769;492;24487862#0;490;2021-06-26 00:44:18
62762;-398664215;687;396968570;687;2021-06-26 00:44:18
62763;678038618;46;-219545675#1;47;2021-06-26 00:44:18
62764;8915373#0;46;37555378#3;46;2021-06-26 00:44:19
62765;678038618;46;397121964#0;44;2021-06-26 00:44:19
62766;-682768769;492;-255351723#3;495;2021-06-26 00:44:20
62767;-682768769;492;437537914#0;491;2021-06-26 00:44:20
62768;-682768769;492;8917856;491;2021-06-26 00:44:20
62769;-682768769;492;283526869#0;489;2021-06-26 00:44:21
62770;-48570006#0;535;-254759910#0;538;2021-06-26 00:44:21
62771;-682768769;492;8917594#0;490;2021-06-26 00:44:21
62772;255351735;109;26378114#1;108;2021-06-26 00:44:21
62773;417384003;231;8921290;231;2021-06-26 00:44:21
62774;183198771;483;-224384058#0;483;2021-06-26 00:44:22
62775;8915373#0;46;-678038618;46;2021-06-26 00:44:22
62776;-286003784;687;396968567#0;686;2021-06-26 00:44:26
62777;-514550014#0;32;-255178103#1;33;2021-06-26 00:44:26
62778;286434721#3;13;419643708#1;14;2021-06-26 00:44:26
62779;948053614;491;682768772#0;492;2021-06-26 00:44:27
62780;27145835#1;46;255178116#0;47;2021-06-26 00:44:27
62781;-682768769;492;683423171#0;492;2021-06-26 00:44:28
62782;8915373#0;46;469105569#4;44;2021-06-26 00:44:28
62783;286672833#0;158;437560090#0;157;2021-06-26 00:44:28
62784;945294690#0;592;706552278#0;595;2021-06-26 00:44:29
62785;397267195;150;542530407#0;151;2021-06-26 00:44:30
62786;88572887#2;620;1112220492#0;622;2021-06-26 00:44:30
62787;254760012#2;538;-8917309;535;2021-06-26 00:44:31
62788;8915373#0;46;-255178106;43;2021-06-26 00:44:31
62789;8915373#0;46;-153227162;44;2021-06-26 00:44:31
62790;-682768769;492;8917856;491;2021-06-26 00:44:32
62791;464936238;3;-417958437;3;2021-06-26 00:44:32
62792;495831132;408;145486781#2;407;2021-06-26 00:44:32
62793;-945294690#2;592;110365012#0;590;2021-06-26 00:44:33
62794;513701212#0;748;397145820#0;745;2021-06-26 00:44:33
62795;8918933;295;8920021#0;294;2021-06-26 00:44:33
62796;8915373#0;46;285975137#0;48;2021-06-26 00:44:33
62797;945294690#0;592;27029265#0;595;2021-06-26 00:44:33
62798;-682768770#1;492;8917594#0;490;2021-06-26 00:44:34
62799;-48570006#0;535;-1178379357#13;533;2021-06-26 00:44:35
62800;254759913#0;715;-254759908#1;715;2021-06-26 00:44:36
62801;8915373#0;46;1065793153;46;2021-06-26 00:44:37
62802;-682768769;492;674862555#0;492;2021-06-26 00:44:37
62803;8918969#0;535;32930401;536;2021-06-26 00:44:37
62804;678038618;46;133748407#0;48;2021-06-26 00:44:38
62805;-682768769;492;30516559#0;490;2021-06-26 00:44:38
62806;-682768769;492;-255351723#3;495;2021-06-26 00:44:38
62807;-682768769;492;155965636;495;2021-06-26 00:44:38
62808;620169744#0;348;225516710;347;2021-06-26 00:44:38
62809;27396665#0;567;-45566316#1;566;2021-06-26 00:44:39
62810;86334808;583;-108389184;582;2021-06-26 00:44:39
62811;396945236#0;632;27041554#0;633;2021-06-26 00:44:39
62812;692647558#0;16;-147496076#4;16;2021-06-26 00:44:39
62813;8921255#0;851;143666212#0;853;2021-06-26 00:44:39
62814;948053614;491;30758001#0;490;2021-06-26 00:44:40
62815;948053614;491;397074756#0;491;2021-06-26 00:44:40
62816;-682768769;492;396979382#0;494;2021-06-26 00:44:41
62817;788670582;565;-8918770#0;568;2021-06-26 00:44:42
62818;133376114#3;348;30029172#3;348;2021-06-26 00:44:42
62819;255351735;109;225516713#1;108;2021-06-26 00:44:42
62820;255351735;109;-8917166#0;108;2021-06-26 00:44:42
62821;27145835#1;46;-705655305#2;48;2021-06-26 00:44:42
62822;225516718#0;127;8916853#2;127;2021-06-26 00:44:43
62823;254760012#2;538;-254760012#2;538;2021-06-26 00:44:43
62824;27652177;408;255178084#3;410;2021-06-26 00:44:43
62825;186400374;135;225516726;138;2021-06-26 00:44:45
62826;286434721#3;13;27433993#0;16;2021-06-26 00:44:46
62827;32007659;46;264872663;43;2021-06-26 00:44:46
62828;8918969#0;535;-254760012#2;538;2021-06-26 00:44:47
62829;8918969#0;535;-24547826#0;538;2021-06-26 00:44:47
62830;133376114#3;348;398464710#1;349;2021-06-26 00:44:48
62831;980893267#0;308;262933356#2;310;2021-06-26 00:44:48
62832;-28841115#2;333;329596844#2;333;2021-06-26 00:44:48
62833;678038618;46;-678038618;46;2021-06-26 00:44:48
62834;620169744#0;348;224316519;349;2021-06-26 00:44:49
62835;-682768769;492;397077938;495;2021-06-26 00:44:49
62836;-682768769;492;437537914#0;491;2021-06-26 00:44:49
62837;-682768769;492;24487862#0;490;2021-06-26 00:44:49
62838;-682768769;492;679545525;495;2021-06-26 00:44:49
62839;-133748358;4;-224373760#5;5;2021-06-26 00:44:50
62840;-682768769;492;-129381989#0;491;2021-06-26 00:44:50
62841;8915373#0;46;705655305#0;48;2021-06-26 00:44:50
62842;E32;655;123867419;652;2021-06-26 00:44:51
62843;87235200;583;399613186;582;2021-06-26 00:44:52
62844;-398664215;687;396968567#0;686;2021-06-26 00:44:52
62845;8918969#0;535;-254759910#1;538;2021-06-26 00:44:52
62846;8918969#0;535;-48570006#0;535;2021-06-26 00:44:52
62847;8918969#0;535;-8918969#0;535;2021-06-26 00:44:52
62848;408575053;687;283532247#1;689;2021-06-26 00:44:52
62849;397141679#0;808;224200968#0;806;2021-06-26 00:44:53
62850;8918969#0;535;514580484#0;533;2021-06-26 00:44:54
62851;948053614;491;30758001#0;490;2021-06-26 00:44:55
62852;-48570006#0;535;254759910#1;538;2021-06-26 00:44:55
62853;-48570006#0;535;-24547826#0;538;2021-06-26 00:44:55
62854;-706542863#0;592;1052594524#0;591;2021-06-26 00:44:55
62855;-682768769;492;514631364#0;491;2021-06-26 00:44:55
62856;254760012#2;538;681663692#1;536;2021-06-26 00:44:56
62857;8918969#0;535;-1178379357#11;534;2021-06-26 00:44:56
62858;-682768769;492;-1105662563#0;489;2021-06-26 00:44:57
62859;202317711#0;953;8916375#0;954;2021-06-26 00:44:57
62860;-682768769;492;679837004#0;494;2021-06-26 00:44:57
62861;948053614;491;306336944#0;490;2021-06-26 00:44:59
62862;948053614;491;30516559#0;490;2021-06-26 00:44:59
62863;-286434721#9;873;106963932;873;2021-06-26 00:45:00
62864;84734271#0;713;1112271468;711;2021-06-26 00:45:00
62865;32007659;46;442153004;43;2021-06-26 00:45:00
62866;364480068#0;942;706543478#0;939;2021-06-26 00:45:00
62867;-224200970;687;88572895;685;2021-06-26 00:45:00
62868;8915373#0;46;254968943#1;45;2021-06-26 00:45:01
62869;8915373#0;46;37555378#0;46;2021-06-26 00:45:02
62870;417091895#0;817;417091905#0;817;2021-06-26 00:45:02
62871;225516718#1;460;-417975685;457;2021-06-26 00:45:03
62872;8915373#0;46;-33783051#1;44;2021-06-26 00:45:03
62873;945294690#0;592;191296171#0;590;2021-06-26 00:45:04
62874;-89812411#6;435;-255178054#0;432;2021-06-26 00:45:04
62875;-682768769;492;1105662563#0;490;2021-06-26 00:45:05
62876;945294690#0;592;110365012#2;592;2021-06-26 00:45:06
62877;-8916919#3;446;758055982#0;449;2021-06-26 00:45:07
62878;24547816;538;254759910#1;538;2021-06-26 00:45:07
62879;-682768769;492;972747929#0;491;2021-06-26 00:45:08
62880;-682768769;492;24487862#0;490;2021-06-26 00:45:08
62881;948053614;491;437559831#0;489;2021-06-26 00:45:09
62882;-286003784;687;8918853;688;2021-06-26 00:45:09
62883;27145835#1;46;285975137#0;48;2021-06-26 00:45:09
62884;123660741;878;-136897869;877;2021-06-26 00:45:10
62885;-255178102#4;58;-8920876#1;58;2021-06-26 00:45:10
62886;-682768769;492;27239376;491;2021-06-26 00:45:11
62887;8918969#0;535;254760012#1;538;2021-06-26 00:45:12
62888;8918969#0;535;-419657507#0;538;2021-06-26 00:45:13
62889;364480068#0;943;224316513#0;941;2021-06-26 00:45:14
62890;948053614;491;-255351723#0;494;2021-06-26 00:45:15
62891;27145835#1;46;469105569#5;44;2021-06-26 00:45:15
62892;-1208130546#4;69;8920175#0;69;2021-06-26 00:45:16
62893;8918969#0;535;-437436468#0;532;2021-06-26 00:45:16
62894;-682768769;492;133755896#0;491;2021-06-26 00:45:17
62895;948053614;491;283526871#0;489;2021-06-26 00:45:18
62896;403880755#0;296;91517994#4;295;2021-06-26 00:45:18
62897;678038618;46;737661266;48;2021-06-26 00:45:19
62898;143617587;657;396949646#0;657;2021-06-26 00:45:21
62899;406719127;242;930588346#3;244;2021-06-26 00:45:21
62900;255351735;109;286186805#0;112;2021-06-26 00:45:21
62901;-48570006#0;535;-1122268860#1;537;2021-06-26 00:45:21
62902;-970291440;124;-192552300#12;127;2021-06-26 00:45:21
62903;1099952187;176;-196816082;178;2021-06-26 00:45:21
62904;-398664215;687;-397065307;688;2021-06-26 00:45:21
62905;-682768769;492;397074755#0;491;2021-06-26 00:45:25
62906;-682768769;492;397084138#0;490;2021-06-26 00:45:25
62907;27145835#1;46;-243834647#3;46;2021-06-26 00:45:25
62908;8918969#0;535;681658474;536;2021-06-26 00:45:25
62909;969999009#0;592;8917500#1;591;2021-06-26 00:45:25
62910;-243834647#1;46;285975137#2;48;2021-06-26 00:45:26
62911;-706542863#0;592;23959829#2;591;2021-06-26 00:45:26
62912;-8917085#2;567;934187385;565;2021-06-26 00:45:28
62913;-682768769;492;24487846#0;490;2021-06-26 00:45:28
62914;678038618;46;254968943#1;45;2021-06-26 00:45:29
62915;-48570006#0;535;-24547826#0;538;2021-06-26 00:45:30
62916;-682768769;492;-1105662567#1;489;2021-06-26 00:45:30
62917;678038618;46;159766611;46;2021-06-26 00:45:30
62918;-48570006#0;535;1029399051;532;2021-06-26 00:45:31
62919;27145835#1;46;1208152332#0;49;2021-06-26 00:45:32
62920;945294690#0;592;8921645;590;2021-06-26 00:45:33
62921;224199015;295;403880759#0;296;2021-06-26 00:45:33
62922;84734271#0;704;968937447#0;704;2021-06-26 00:45:33
62923;-945294690#2;592;-771471744;589;2021-06-26 00:45:33
62924;678038618;46;8915373#0;46;2021-06-26 00:45:35
62925;254760012#2;538;254759910#1;538;2021-06-26 00:45:35
62926;-224200970;687;396988217;688;2021-06-26 00:45:35
62927;254759913#0;715;619535756#0;715;2021-06-26 00:45:36
62928;620169744#0;348;-397146711;346;2021-06-26 00:45:37
62929;-48570006#0;535;414894752#0;536;2021-06-26 00:45:37
62930;1020490223#1;608;84805680#2;606;2021-06-26 00:45:38
62931;27145835#1;46;397120485;44;2021-06-26 00:45:38
62932;27396665#0;567;8915263;569;2021-06-26 00:45:39
62933;-682768769;492;1113262467#0;491;2021-06-26 00:45:39
62934;396945235#0;642;682475681#0;642;2021-06-26 00:45:39
62935;91517994#2;295;399193687#0;296;2021-06-26 00:45:40
62936;948053614;491;24487846#0;490;2021-06-26 00:45:40
62937;-682768769;492;255178174#0;489;2021-06-26 00:45:40
62938;-682768769;492;679837004#0;494;2021-06-26 00:45:40
62939;27145835#1;46;-255178162#3;49;2021-06-26 00:45:41
62940;8915373#0;46;417963966#0;43;2021-06-26 00:45:42
62941;225516691#0;467;123741422;464;2021-06-26 00:45:42
62942;225516718#1;460;225516718#6;461;2021-06-26 00:45:43
62943;8915373#0;46;-159778999#0;43;2021-06-26 00:45:43
62944;133376114#3;348;414948594#0;346;2021-06-26 00:45:43
62945;397270469;466;8915454;466;2021-06-26 00:45:44
62946;286188744#0;496;255170252#0;496;2021-06-26 00:45:44
62947;27145835#1;46;419643694#0;48;2021-06-26 00:45:45
62948;27145835#1;46;-255178106;43;2021-06-26 00:45:45
62949;694654074#0;202;-919204678#4;199;2021-06-26 00:45:46
62950;-28952785#5;58;-48056049#0;57;2021-06-26 00:45:46
62951;-224200970;687;1053833922;685;2021-06-26 00:45:46
62952;8921221#0;819;28738276#0;817;2021-06-26 00:45:46
62953;-48570006#0;535;-283523313#1;535;2021-06-26 00:45:48
62954;167952611;967;173720935#1;969;2021-06-26 00:45:48
62955;30029172#3;348;-85644919#11;349;2021-06-26 00:45:48
62956;29023785#0;747;981636498#0;750;2021-06-26 00:45:48
62957;980893267#1;708;254396716#10;710;2021-06-26 00:45:48
62958;-682768769;492;679837017#1;490;2021-06-26 00:45:48
62959;620169744#0;348;133376114#0;348;2021-06-26 00:45:49
62960;-682768769;492;443135453;493;2021-06-26 00:45:49
62961;-682768769;492;1105662563#0;490;2021-06-26 00:45:49
62962;-48570006#0;535;254760012#2;538;2021-06-26 00:45:49
62963;-682768769;492;-255351723#3;495;2021-06-26 00:45:50
62964;408575053;687;444542443;689;2021-06-26 00:45:51
62965;E32;655;-987141689#2;657;2021-06-26 00:45:51
62966;-8919408;4;224373744#0;6;2021-06-26 00:45:52
62967;-398664215;687;51392402#0;684;2021-06-26 00:45:52
62968;680402692;807;619590730#0;806;2021-06-26 00:45:53
62969;286434721#10;9;-224373759#3;6;2021-06-26 00:45:54
62970;28841117#0;748;8921866;746;2021-06-26 00:45:54
62971;32007659;46;705655305#1;48;2021-06-26 00:45:54
62972;417091889;836;-30030485#4;833;2021-06-26 00:45:54
62973;8918969#0;535;-8918969#0;535;2021-06-26 00:45:56
62974;8918969#0;535;-414894752#0;535;2021-06-26 00:45:56
62975;8918969#0;535;-27043782;535;2021-06-26 00:45:56
62976;-682768769;492;8916590#0;491;2021-06-26 00:45:57
