timestamp;vehicle_id;longitude;latitude;heading;avg_speed
2021-01-01T00:00:38.000;5752;-122,409843;37,763538;0;0
2021-01-01T00:00:38.000;5743;-122,409805;37,763504;0;0
2021-01-01T00:00:38.000;1472;-122,384514;37,751495;0;0
2021-01-01T00:00:38.000;8603;-122,475937;37,720116;270;0
2021-01-01T00:00:38.000;1419;-122,384163;37,751526;165;0
2021-01-01T00:00:38.000;5743;-122,409805;37,763504;0;0
2021-01-01T00:00:39.000;8706;-122,390251;37,756405;345;0
2021-01-01T00:00:39.000;5793;-122,446754;37,784039;0;0
2021-01-01T00:00:39.000;2035;-122,385818;37,752266;345;0
2021-01-01T00:00:39.000;1413;-122,384552;37,751717;0;0
2021-01-01T00:00:40.000;5746;-122,409775;37,763302;180;0
2021-01-01T00:00:40.000;8897;-122,394974;37,794228;30;5
2021-01-01T00:00:40.000;5715;-122,409904;37,763977;0;0
2021-01-01T00:00:41.000;1534;-122,44606;37,72279;180;0
2021-01-01T00:00:41.000;7266;-122,409767;37,763851;345;0
2021-01-01T00:00:41.000;2059;-122,446671;37,721916;0;0
2021-01-01T00:00:41.000;1539;-122,446747;37,721878;0;0
2021-01-01T00:00:41.000;2060;-122,44677;37,722527;0;0
2021-01-01T00:00:41.000;2040;-122,385506;37,752182;0;0
2021-01-01T00:00:42.000;5743;-122,409805;37,7635;0;0
2021-01-01T00:00:42.000;2045;-122,384903;37,752361;0;0
2021-01-01T00:00:42.000;7233;-122,409393;37,763489;345;0
2021-01-01T00:00:42.000;5743;-122,409805;37,7635;0;0
2021-01-01T00:00:42.000;1530;-122,384094;37,751427;0;0
2021-01-01T00:00:42.000;1463;-122,44693;37,722416;180;0
2021-01-01T00:00:42.000;5721;-122,409935;37,763988;45;0
2021-01-01T00:00:42.000;5733;-122,43364;37,787762;165;20
2021-01-01T00:00:42.000;6727;-122,415054;37,766251;180;0
2021-01-01T00:00:42.000;2057;-122,385796;37,751484;345;0
2021-01-01T00:00:42.000;25;-122,412071;37,794739;0;0
2021-01-01T00:00:43.000;7293;-122,410004;37,76339;165;0
2021-01-01T00:00:43.000;8772;-122,411438;37,807411;60;0
2021-01-01T00:00:43.000;1513;-122,384529;37,752094;0;0
2021-01-01T00:00:43.000;1514;-122,385643;37,751282;0;0
2021-01-01T00:00:43.000;1535;-122,384125;37,751652;0;0
2021-01-01T00:00:43.000;5716;-122,409775;37,763432;165;0
2021-01-01T00:00:43.000;2036;-122,384804;37,751713;0;0
2021-01-01T00:00:43.000;2020;-122,384872;37,751957;0;0
2021-01-01T00:00:43.000;2029;0;0;0;0
2021-01-01T00:00:44.000;1456;-122,384224;37,751938;165;0
2021-01-01T00:00:44.000;2067;-122,384758;37,752254;0;0
2021-01-01T00:00:45.000;5798;-122,446808;37,78421;345;0
2021-01-01T00:00:45.000;8893;-122,389946;37,756416;0;0
2021-01-01T00:00:45.000;2054;-122,385628;37,752266;0;0
2021-01-01T00:00:45.000;5743;-122,409813;37,7635;0;0
2021-01-01T00:00:45.000;5867;-122,446625;37,784588;0;0
2021-01-01T00:00:46.000;1509;-122,384636;37,752567;0;0
2021-01-01T00:00:46.000;8835;-122,430733;37,766205;225;0
2021-01-01T00:00:46.000;1422;-122,446495;37,722183;0;0
2021-01-01T00:00:46.000;5797;-122,407448;37,739567;90;9
2021-01-01T00:00:46.000;1466;-122,3862;37,750793;0;0
